AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion,satisfaction,boredom,horrible,calm,funny,gender,arousal,valence
-37.0208,-6.9794,-16.871,13.8638,-4.8688,9.8645,12.0783,28.1105,10.2743,46.6409,-17.2585,79.9269,-7.6992,35.2065,-7.001950000000001,13.75365,31.334200000000003,28.4576,20.0944,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-48.8995,-1.4595,-13.5393,17.2059,-18.6767,20.59,-0.24014,12.3238,14.759,54.5089,-12.049,79.3048,-7.7013,40.978,-7.463183333333333,16.638350000000003,33.6279,34.63395,6.04183,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-57.6475,-7.864,-12.7274,13.3914,-12.5431,15.6442,-5.7906,14.7429,23.1486,58.6577,-12.2538,88.6465,-8.166,45.0114,-10.291066666666666,18.4227,38.19635,40.90315,4.4761500000000005,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-57.4349,-21.4921,-9.6447,12.1234,-14.1087,7.7494,-1.2696,14.3219,24.0783,50.9648,-8.2723,96.5883,-4.4307,56.4107,-13.801266666666663,25.99,44.158,37.52155,6.52615,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-64.654,-34.3026,-22.5147,7.2233,-27.3621,5.8936,-8.1496,6.5065,13.8225,45.5879,-14.7321,92.1843,-14.83,65.8234,-22.61941666666667,25.496700000000004,38.7261,29.7052,-0.8215499999999998,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-67.7313,-46.3445,-35.2638,-7.3101,-39.8204,2.2941,-7.1965,8.4355,6.9647,46.0993,-27.9482,88.9718,-28.0402,70.6851,-32.36266666666668,21.322450000000003,30.5118,26.532,0.6194999999999995,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-64.1307,-57.6638,-46.8726,-20.5961,-51.5312,0.76517,-11.866,11.1748,19.0678,48.4345,-24.2282,93.3719,-13.1859,76.1823,-40.004871666666666,31.4982,34.57185,33.75115,-0.3456000000000001,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-56.5738,-45.1061,-29.9602,-5.2603,-34.3393,-1.1361,-15.7911,13.2865,32.0237,50.1656,-18.1374,84.0597,1.7052,66.9734,-28.72930000000001,34.3393,32.96115,41.09465,-1.2523,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-51.324,-38.6899,-16.2934,9.1553,-18.179,-5.7055,-0.74367,19.9091,33.6241,46.2275,-31.1491,64.9161,1.4152,48.855,-20.17275,25.1351,16.883499999999998,39.9258,9.582715,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-52.4181,-50.4685,-22.272,-5.2181,-17.8287,-6.7541,13.4009,21.0335,28.3603,45.7729,-37.9031,52.3981,3.6493,31.8237,-25.82658333333333,17.7365,7.247499999999999,37.0666,17.2172,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-41.3891,-61.5404,-20.4707,-2.5864,-20.0039,3.39,26.6969,24.8732,39.1802,51.8385,-22.1798,60.848,7.6043,15.8143,-23.76675,11.7093,19.3341,45.50935,25.78505,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-24.8058,-61.6452,-7.6496,9.1625,-4.7036,15.7075,20.3576,37.4808,43.7855,46.4087,-13.8933,68.7904,2.0468,14.9657,-12.32236666666667,8.50625,27.448550000000004,45.0971,28.919200000000004,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-29.07,-52.8448,-15.074,-4.8359,-4.6096,21.7212,18.6725,45.2458,27.0584,30.1764,-14.4515,76.2567,2.3877,14.5314,-14.11885,8.45955,30.9026,28.6174,31.95915,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-40.7745,-35.5741,-22.9811,-6.8648,-18.433,25.5187,14.3059,34.6476,18.2028,25.1196,-12.1926,77.7093,2.708,16.9058,-16.518133333333335,9.8069,32.75835,21.6612,24.47675,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-25.8074,-20.6441,-15.5733,4.2131,-31.427,33.7255,2.7815,38.5968,28.7035,30.5677,-19.3454,76.293,-9.9759,26.5575,-9.2522,8.2908,28.473800000000004,29.6356,20.68915,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-23.7954,-27.2889,-11.3927,6.2794,-15.4414,37.7309,3.0782,50.381,30.2275,40.3269,-26.9953,82.3815,-11.6963,24.5004,-5.65135,6.402049999999999,27.6931,35.2772,26.7296,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-36.4676,-39.7515,-19.057,-7.0825,-28.6149,26.1928,15.8786,45.7796,22.849,37.9073,-32.7954,78.3659,-9.1392,10.0453,-17.463449999999998,0.4530499999999993,22.78525,30.37815,30.8291,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-41.9753,-34.8597,-14.6674,-7.1211,-32.0879,26.0121,15.3895,45.3518,34.9268,37.9519,-30.364,68.5631,-10.9098,8.979,-17.449883333333332,-0.9654000000000008,19.09955,36.439350000000005,30.37065,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-25.3568,-18.6682,0.12499,7.4061,-16.0626,38.5513,0.55383,56.7307,46.9312,48.6598,-14.4422,77.4335,0.87442,22.3526,-2.3342016666666674,11.61351,31.49565,47.7955,28.642265,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-24.9508,-10.3155,-8.23,3.9919,-0.99886,50.3383,2.3755,59.6312,38.3623,42.0299,-8.1985,81.135,4.5323,19.1565,1.639173333333332,11.8444,36.468250000000005,40.1961,31.00335,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-37.5537,-9.697,-21.8362,-8.305,-15.0389,46.0153,10.5805,46.7786,27.7136,28.3789,-19.7639,69.7748,-4.0871,9.6596,-7.735916666666664,2.7862499999999994,25.00545,28.04625,28.67955,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-30.9393,3.4058,-22.6564,6.2933,-9.2231,52.9927,4.8444,58.0719,39.499,35.4863,-13.4769,67.9069,0.33206,14.1812,-0.021166666666667,7.25663,27.215,37.49265,31.45815,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-14.9829,1.8097,-18.0517,2.9449,-14.6986,46.566,7.8,55.3267,41.3026,37.5307,-20.5526,65.2233,-1.0796,10.0841,0.5979000000000004,4.50225,22.33535,39.41665,31.56335,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-26.7917,-6.6455,-16.9681,-4.6511,-18.4534,34.4982,19.3894,49.2249,40.6798,37.1347,-31.3759,60.3831,-1.9417,7.6241,-6.501933333333334,2.8412,14.5036,38.907250000000005,34.30715,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-34.923,-9.493,-16.4137,-1.1258,-4.8256,43.0944,7.56,51.3731,50.7604,35.3702,-23.4644,54.4411,4.2037,7.6303,-3.947783333333332,5.917,15.48835,43.06529999999999,29.46655,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-26.7996,-3.8227,-14.9652,0.33265,-7.7824,43.7541,11.2799,48.7534,46.323,28.1464,-24.3756,47.9284,-8.5699,2.999,-1.5471916666666676,-2.78545,11.776400000000002,37.2347,30.01665,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-12.207,5.6814,-6.648,-3.3976,-9.1704,42.9838,24.7031,55.1029,39.8333,33.8778,-28.4779,51.5448,-12.6933,8.3839,2.8737,-2.1547,11.53345,36.85555,39.903,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-22.6038,-7.6432,-13.6675,-9.685,-18.8221,41.3333,19.3233,43.4502,33.7339,27.2084,-32.334,41.9609,-7.2941,13.4457,-5.181383333333336,3.0758,4.81345,30.47115,31.38675,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-25.8852,-9.04,-15.6306,2.9526,-15.8378,49.9826,6.1066,38.9882,38.2019,24.6482,-33.1762,45.9353,0.56375,26.7389,-2.2430666666666688,13.651325,6.379549999999998,31.42505,22.5474,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-37.7799,-10.8162,-25.3588,-5.108,-21.8437,34.4631,12.6963,40.8224,38.2288,15.2855,-45.2856,32.5132,-11.9915,14.2813,-11.073916666666667,1.1448999999999998,-6.386200000000002,26.75715,26.75935,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-39.2239,-11.0949,-26.6199,-8.5114,-20.5331,24.0474,12.8618,48.5755,34.0797,5.0932,-52.1196,16.4624,-20.5472,1.3666,-13.65596666666667,-9.5903,-17.8286,19.586450000000003,30.71865,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-23.4217,-7.1825,-17.1384,-6.6098,-25.33,32.3433,9.772,43.342,21.3693,10.8169,-46.6734,13.3433,-22.5597,3.6036,-7.88985,-9.47805,-16.66505,16.0931,26.557,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-12.7417,-3.9694,-18.8932,-1.5756,-37.9102,33.1849,22.1694,35.1766,26.5793,24.2679,-45.7279,26.6427,-18.4239,8.9522,-6.984200000000001,-4.73585,-9.542599999999998,25.4236,28.673,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-26.0772,-9.7601,-31.8596,-0.089787,-21.5356,33.5124,6.7392,34.4573,35.6505,36.072,-39.7384,27.1755,-14.9999,16.2989,-9.301647833333334,0.6494999999999997,-6.28145,35.86125,20.59825,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-35.4541,-10.5658,-41.8168,-8.8951,-6.1435,31.9662,-2.7513,40.2733,27.4831,30.6614,-36.8905,28.7912,-18.2735,29.421,-11.818183333333332,5.57375,-4.0496500000000015,29.07225,18.761,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-47.4269,-24.0319,-51.8288,-22.4614,-19.8749,15.9482,8.0794,28.1186,11.7341,14.7217,-48.7771,20.1071,-31.277,13.5558,-24.94595,-8.860600000000002,-14.335,13.2279,18.099,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-38.3651,-25.6481,-48.719,-19.5355,-32.7824,17.4976,11.3045,29.2141,25.13,5.215,-38.7062,31.8858,-15.3004,2.5395,-24.59208333333333,-6.38045,-3.410200000000001,15.1725,20.2593,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-31.8901,-19.0084,-38.8402,-16.0448,-16.7154,30.5477,-3.4737,30.7071,33.8242,2.5835,-28.5008,37.8556,-7.8908,0.99586,-15.3252,-3.44747,4.6774,18.20385,13.6167,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-44.0767,-13.2303,-33.7276,-19.7188,-12.9294,30.8453,-6.323,33.5022,17.8829,-8.7012,-40.8908,22.5996,-21.5173,0.93655,-15.472916666666668,-10.290375,-9.1456,4.59085,13.5896,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-47.2724,-16.61,-38.6596,-22.7097,-20.9656,23.8934,8.1564,28.2463,21.9107,-14.2075,-52.5373,11.5053,-33.4864,-2.3664,-20.387316666666667,-17.9264,-20.516,3.8516,18.20135,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-31.9155,-17.9324,-31.2393,-20.8835,-33.8077,22.9234,16.7531,27.9424,27.5522,-4.5444,-45.2994,22.4083,-21.7384,-3.6152,-18.809166666666663,-12.6768,-11.44555,11.5039,22.34775,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-31.8551,-7.5818,-16.3799,-12.2107,-45.8792,11.3456,2.7638,38.3227,18.4793,9.641,-47.2185,27.5563,-33.4191,-0.61569,-17.093516666666666,-17.017395,-9.8311,14.06015,20.54325,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-25.3067,4.0032,-9.8327,-6.8409,-30.2297,21.7945,3.5252,48.0803,25.7175,13.6997,-46.2404,28.6856,-36.0511,4.9856,-7.735383333333334,-15.53275,-8.7774,19.7086,25.80275,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-23.7878,-5.5117,-23.3427,-20.5304,-14.3159,30.6897,7.024,34.0663,18.6101,-1.2223,-57.3778,21.3996,-32.0331,-5.5155,-9.466466666666667,-18.7743,-17.9891,8.6939,20.54515,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-33.0266,-6.5727,-36.0422,-31.631,-16.8904,30.2392,-2.209,29.7033,12.3918,-5.1352,-68.0351,22.4338,-34.2847,-1.9383,-15.653950000000002,-18.1115,-22.80065,3.6283,13.74715,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-30.1177,7.9216,-36.7492,-24.1679,-11.2399,40.4826,-16.1764,40.9061,16.2864,7.2307,-78.053,29.4356,-40.5746,12.278,-8.97841666666667,-14.1483,-24.3087,11.75855,12.36485,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-24.1363,1.2306,-45.2112,-26.8922,-0.8267,23.9537,-1.1058,28.7138,1.2092,-7.3032,-87.4699,13.5695,-52.2401,-2.5587,-11.98035,-27.3994,-36.9502,-3.047,13.804,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-12.9502,8.1129,-29.0498,-13.6854,-5.8787,16.2116,13.0605,30.2364,15.2366,7.235,-83.9772,21.2901,-37.7884,1.3047,-6.206600000000002,-18.241850000000003,-31.34355,11.2358,21.64845,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-26.2732,2.9886,-32.8717,-17.501,-19.626,14.3112,4.669,15.4376,25.4517,20.9009,-76.1559,18.1577,-38.3041,2.1542,-13.162016666666666,-18.07495,-28.9991,23.1763,10.0533,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-20.7988,6.5191,-27.1895,-16.4509,-4.3485,23.655,-8.5953,23.7865,23.9246,33.7469,-65.0944,20.7781,-39.7158,4.8067,-6.435600000000001,-17.45455,-22.15815,28.83575,7.5956,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-31.6086,-1.2922,-27.4135,-21.9564,-8.7251,12.9614,6.0204,29.7791,9.5045,20.2166,-75.1011,12.1117,-37.3328,0.80837,-13.005733333333332,-18.262215,-31.4947,14.86055,17.89975,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-37.1315,-8.6345,-22.9856,-20.6394,-22.3016,15.8932,19.7592,35.4117,17.2817,33.1036,-70.595,9.53,-24.89,7.2528,-15.966566666666663,-8.8186,-30.5325,25.19265,27.58545,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-30.2664,-17.3911,-23.4619,-28.6753,-17.9928,13.0851,4.4736,34.2142,21.8096,27.2193,-61.7217,3.3938,-30.8164,-0.60211,-17.450400000000002,-15.709255,-29.16395,24.51445,19.3439,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-14.3505,-2.2477,-13.7062,-23.2449,-9.4934,13.2272,4.0171,36.7994,20.501,16.3119,-58.0184,5.972,-32.6773,-2.4214,-8.302583333333333,-17.54935,-26.0232,18.40645,20.40825,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-16.9238,1.873,-26.9839,-31.5895,-23.0238,14.7521,1.4575,22.0705,13.2425,9.3038,-68.6373,-5.9801,-39.5286,-4.5947,-13.649316666666666,-22.06165,-37.3087,11.27315,11.764,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-22.4005,-0.094299,-39.4648,-23.2011,-30.2662,20.3591,-4.1948,25.3829,26.548,22.8456,-53.6653,-4.6936,-23.2442,-2.464,-15.844633166666666,-12.8541,-29.179450000000003,24.6968,10.59405,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-24.3023,2.2304,-35.7938,-8.3608,-14.3502,8.472,10.1569,33.5992,39.0551,35.5749,-36.3454,9.688,-7.7495,-9.2719,-12.017450000000002,-8.5107,-13.328699999999998,37.315,21.87805,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-27.9453,-0.22246,-27.6186,-15.743,-9.967,-2.7028,23.6475,26.482,50.8118,37.7026,-20.0647,22.8313,-0.052464,-13.8177,-14.033193333333331,-6.935082,1.3833000000000002,44.2572,25.06475,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-16.5298,-1.6,-28.2797,-18.0438,-23.469,5.3436,28.8094,23.5022,43.026,41.4693,-6.7152,28.4176,-7.9327,-3.2498,-13.763116666666669,-5.59125,10.8512,42.24765,26.1558,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-15.5385,-2.4317,-36.7848,-23.4542,-36.1609,12.4423,12.9808,20.2371,26.3445,47.3286,-20.4123,23.9304,-16.7315,3.4381,-16.987966666666665,-6.6467,1.7590500000000002,36.83655,16.60895,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-24.3445,2.8154,-32.2592,-29.0026,-19.8912,10.3054,-1.898,21.3415,19.8507,38.4604,-33.2876,16.4661,-24.5387,-0.94212,-15.396116666666664,-12.74041,-8.410749999999998,29.15555,9.72175,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-21.9566,4.5014,-18.2658,-13.1625,-31.4942,12.4688,12.3158,34.161,31.6439,26.8777,-45.3903,14.5509,-28.6312,-2.7401,-11.31815,-15.68565,-15.419700000000002,29.2608,23.2384,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-17.8566,-3.1889,-15.3163,-9.7787,-43.5169,21.9222,13.1555,40.2707,24.1799,17.8443,-54.6248,15.5323,-26.9138,-4.4311,-11.2892,-15.67245,-19.54625,21.0121,26.7131,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-14.4666,1.1764,-7.4407,-18.003,-26.8059,23.8536,10.0476,30.8978,14.8457,13.5278,-54.5936,16.919,-21.1254,-6.4838,-6.9477,-13.8046,-18.8373,14.18675,20.4727,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-17.3085,-0.74911,-6.9943,-24.3418,-27.7038,14.0753,23.5447,18.8424,16.7381,6.2245,-57.81,1.9915,-25.4223,-2.3849,-10.503701666666666,-13.9036,-27.90925,11.4813,21.19355,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-25.0806,-3.9504,-20.0224,-23.3458,-39.4902,12.7672,14.0609,22.8127,20.8346,-3.8877,-67.7897,-12.228,-32.7081,6.5689,-16.520366666666664,-13.0696,-40.00885,8.47345,18.4368,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-20.3295,10.3866,-22.0673,-20.5532,-23.0208,26.1011,-0.88273,26.5455,17.2664,-6.9007,-74.3883,-9.4512,-27.4993,2.9285,-8.247183333333334,-12.2854,-41.91975,5.18285,12.831385,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-12.1541,16.9955,-21.2073,-27.2039,-35.7396,29.9122,10.4872,11.5037,15.7663,2.3244,-67.6065,1.7815,-25.3857,-4.2029,-8.232866666666668,-14.7943,-32.9125,9.04535,10.99545,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-8.6426,23.396,-21.7898,-11.4717,-46.5794,31.8269,23.9579,23.7981,28.7322,16.285,-49.4501,15.7746,-15.5155,10.1492,-5.543433333333335,-2.6831499999999995,-16.83775,22.5086,23.878,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-16.9347,34.5128,-28.3659,3.3166,-29.6846,42.4387,22.7968,36.4702,33.9644,19.2941,-32.3831,13.25,-2.9909,14.4538,0.880483333333333,5.73145,-9.56655,26.62925,29.6335,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-13.6001,34.7614,-23.4172,-9.3147,-13.8035,44.0664,11.6907,28.5295,29.608,6.5427,-23.3957,0.86123,-8.8399,0.13834,3.115383333333334,-4.35078,-11.267235,18.07535,20.1101,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-9.5378,19.2262,-19.694,-17.5673,-9.1776,27.3224,23.5098,12.7177,25.5125,1.9758,-30.8035,-1.5099,-22.4095,-1.2617,-1.5713500000000007,-11.8356,-16.1567,13.74415,18.11375,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-14.0667,9.262,-20.831,-14.1947,-22.727,11.583,25.3459,15.8527,30.9383,9.7411,-32.2011,7.3922,-35.1649,4.8424,-8.495733333333334,-15.161250000000004,-12.40445,20.3397,20.5993,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-22.9615,7.3149,-15.4076,-25.8636,-32.3049,6.1622,9.7251,9.7998,27.6903,5.9103,-33.5153,0.9198,-47.155,-2.4043,-13.843416666666668,-24.77965,-16.29775,16.8003,9.76245,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-22.0466,15.6876,-14.0195,-25.7026,-27.1203,11.8214,11.1847,0.4012,20.9281,-1.4,-29.1854,-7.946,-58.4257,0.059006,-10.230000000000002,-29.183347,-18.5657,9.76405,5.792949999999999,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
-20.7242,20.3112,-18.7432,-14.8866,-14.3639,18.5315,17.0057,14.4771,25.2372,8.8864,-28.3619,1.8054,-59.7338,2.8377,-4.9792,-28.44805,-13.27825,17.0618,15.7414,S22,G2,Satisfaction,0.8555277382080453,-0.3236488890015773,-0.5,0.9836448809953706,1.1801936887041646,M,0.0201976967103713,2.9874874587011124
